"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"OECD","CPI","TOT","AGRWTH","A","1977",10.17503,
"OECD","CPI","TOT","AGRWTH","A","1978",9.161373,
"OECD","CPI","TOT","AGRWTH","A","1979",11.25364,
"OECD","CPI","TOT","AGRWTH","A","1980",14.77983,
"OECD","CPI","TOT","AGRWTH","A","1981",11.99451,
"OECD","CPI","TOT","AGRWTH","A","1982",10.67751,
"OECD","CPI","TOT","AGRWTH","A","1983",10.52517,
"OECD","CPI","TOT","AGRWTH","A","1984",8.882003,
"OECD","CPI","TOT","AGRWTH","A","1985",7.637253,
"OECD","CPI","TOT","AGRWTH","A","1986",6.810161,
"OECD","CPI","TOT","AGRWTH","A","1987",9.099555,
"OECD","CPI","TOT","AGRWTH","A","1988",9.83514,
"OECD","CPI","TOT","AGRWTH","A","1989",6.389024,
"OECD","CPI","TOT","AGRWTH","A","1990",7.08545,
"OECD","CPI","TOT","AGRWTH","A","1991",6.642847,
"OECD","CPI","TOT","AGRWTH","A","1992",5.332172,
"OECD","CPI","TOT","AGRWTH","A","1993",4.6515,
"OECD","CPI","TOT","AGRWTH","A","1994",4.72433,
"OECD","CPI","TOT","AGRWTH","A","1995",6.060964,
"OECD","CPI","TOT","AGRWTH","A","1996",5.806972,
"OECD","CPI","TOT","AGRWTH","A","1997",4.899075,
"OECD","CPI","TOT","AGRWTH","A","1998",4.322918,
"OECD","CPI","TOT","AGRWTH","A","1999",3.693284,
"OECD","CPI","TOT","AGRWTH","A","2000",4.048155,
"OECD","CPI","TOT","AGRWTH","A","2001",3.66201,
"OECD","CPI","TOT","AGRWTH","A","2002",2.773575,
"OECD","CPI","TOT","AGRWTH","A","2003",2.472367,
"OECD","CPI","TOT","AGRWTH","A","2004",2.398923,
"OECD","CPI","TOT","AGRWTH","A","2005",2.629901,
"OECD","CPI","TOT","AGRWTH","A","2006",2.660784,
"OECD","CPI","TOT","AGRWTH","A","2007",2.539351,
"OECD","CPI","TOT","AGRWTH","A","2008",3.724534,
"OECD","CPI","TOT","AGRWTH","A","2009",0.5455942,
"OECD","CPI","TOT","AGRWTH","A","2010",1.797387,
"OECD","CPI","TOT","AGRWTH","A","2011",2.8466,
"OECD","CPI","TOT","AGRWTH","A","2012",2.239964,
"OECD","CPI","TOT","AGRWTH","A","2013",1.598778,
"OECD","CPI","TOT","AGRWTH","A","2014",1.736972,
"OECD","CPI","TOT","AGRWTH","A","2015",0.6843458,
"OECD","CPI","TOT","AGRWTH","A","2016",1.199592,
"OECD","CPI","TOT","AGRWTH","A","2017",2.282404,
"OECD","CPI","TOT","AGRWTH","A","2018",2.607743,
"OECD","CPI","TOT","AGRWTH","A","2019",2.068315,
"OECD","CPI","TOT","AGRWTH","A","2020",1.36958,
"OECD","CPI","TOT","AGRWTH","A","2021",3.988017,
